date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-05-26	07:38:57	AvinashSahuINC		0	3	1	Two months ago the PM said that we were going to fight a 21-day fight against COVID. It was his expectation that we would defeat the virus in 21 days: Shri @RahulGandhi #RahulGandhiVoiceOfIndia	@RahulGandhi	#RahulGandhiVoiceOfIndia	1265185640452423680	https://twitter.com/AvinashSahuINC/status/1265185640452423680	two month ago pm said going fight fight covid expectation would defeat virus day shri USER_MENTION rahulgandhivoiceofindia		[{'score': 0.551679, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-26	07:41:30	RAHUL8236	AmitShah	0	0	0	Respected Sir Please look into the matter of Chandigarh covid-19 cases which is only from one particular area and other areas and sectors are free to move and doing their jobs. But no one can think about the real scenario of the city focused area bapudham colony sec26.			1265186280788418560	https://twitter.com/RAHUL8236/status/1265186280788418560	respected sir please look matter chandigarh covid19 case one particular area area sector free move job one think real scenario city focused area bapudham colony sec26		[{'score': 0.547677, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-26	08:05:34	niumath		0	0	0	Antibody testing will expose the folly of lockdown 			1265192339309580289	https://twitter.com/niumath/status/1265192339309580289	antibody testing expose folly lockdown		[{'score': 0.60456, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-26	08:34:03	tintin_bharti	p_sahibsingh	0	0	1	As an one of the 7 MP if there is something bad is coming about Delhi,then Can't we say that this is your failure because the Disaster Act gave you(Centre) more power under pandemic in last 2 months. Are you exposing yourself by blaming others? Shame on you Mr. @p_sahibsingh	@p_sahibsingh		1265199506989203456	https://twitter.com/tintin_bharti/status/1265199506989203456	one mp something bad coming cant say failure disaster act gave power pandemic last month exposing blaming others shame mr USER_MENTION		[{'score': 0.515216, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-26	08:52:16	ponnyinselvan2D		0	0	0	Read Complete set of Ponniyin Selvan Comics Tamil as E-Books https://amzn.to/2VDmidI For hardcopy books, order now at http://www.nilacomics.com or call at 9884806302 For international orders, call or whatsapp at 9884806302 . #comicstrip #PonniyinSelvan #Lockdown3 #Corona #comics		#comicstrip #PonniyinSelvan #Lockdown3 #Corona #comics	1265204091485028352	https://twitter.com/ponnyinselvan2D/status/1265204091485028352	read complete set ponniyin selvan comic tamil ebooks URL hardcopy book order URL call international order call whatsapp comicstrip ponniyinselvan lockdown3 corona comic		[]							
2020-05-26	10:37:24	BullshirePolice	FellowMarkW	0	0	14	Beach in Vietnam where there’s no lockdown anymore because the government sorted their shit out in January. 			1265230551151075328	https://twitter.com/BullshirePolice/status/1265230551151075328	beach vietnam lockdown anymore government sorted shit january		[{'score': 0.587831, 'tone_id': 'anger', 'tone_name': 'Anger'}]					1.0		
2020-05-26	11:14:30	Ajudawani1		0	0	0	 President salva kiir have address the nation after several rumors on social media that he resigned his duty Abdul bagi to lead the nation until father notice and he was tested positive for coronavirus and… https://www.instagram.com/p/CApiWTqnG3d/?igshid=ls5s0qnhwg0h			1265239886476513280	https://twitter.com/Ajudawani1/status/1265239886476513280	president salva kiir address nation several rumor social medium resigned duty abdul bagi lead nation father notice tested positive coronavirus URL		[{'score': 0.598602, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.670204, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]		1.0		1.0			
2020-05-26	11:14:35	ShashiB612		0	0	5	"Meanwhile, the PM @kpsharmaoli of the Federal Democratic Republic of Nepal is engaged in passing idiotic statements that ""the Indian virus is deadlier than the Wuhan virus"", right in between the crisis. Politicizing the virus is a pathetic way to get through this pandemic!"	@kpsharmaoli		1265239907984785409	https://twitter.com/ShashiB612/status/1265239907984785409	meanwhile pm USER_MENTION federal democratic republic nepal engaged passing idiotic statement indian virus deadlier wuhan virus right crisis politicizing virus pathetic way get pandemic		[{'score': 0.594612, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.64763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-26	12:21:31	thewarriergal	filmfare	0	0	0	The new normal #Covid_19india		#Covid_19india	1265256751416266754	https://twitter.com/thewarriergal/status/1265256751416266754	new normal covid_19india		[{'score': 0.563808, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-26	13:00:40	darshanulli		0	0	1	India is the only country where the virus is exponentially rising and we are removing the lockdown. The aim and purpose of the lockdown has failed. India is facing the result of a failed lockdown: @RahulGandhi #RahulGandhiVoiceOfIndia	@RahulGandhi	#RahulGandhiVoiceOfIndia	1265266603958005767	https://twitter.com/darshanulli/status/1265266603958005767	india country virus exponentially rising removing lockdown aim purpose lockdown failed india facing result failed lockdown USER_MENTION rahulgandhivoiceofindia		[{'score': 0.609666, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-26	13:23:17	drpritamchandak		0	0	1	We are facing 3 epidemics: 1) Covid 19 2) Webinars 3)Revised Protocols. 			1265272294936440832	https://twitter.com/drpritamchandak/status/1265272294936440832	facing epidemic covid webinars protocol		[{'score': 0.521867, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-26	13:26:55	masudurrehman0		0	0	1	Congress leader #RahulGandhi said that the nationwide lockdown following #coronavirus outbreak has not yielded results. India is the only country in the world that is lifting lockdown when the virus is exponentially rising that the aim and purpose of lockdown have failed in India 		#RahulGandhi #coronavirus	1265273211500982279	https://twitter.com/masudurrehman0/status/1265273211500982279	congress leader rahulgandhi said nationwide lockdown following coronavirus outbreak yielded result india country world lifting lockdown virus exponentially rising aim purpose lockdown failed india		[{'score': 0.868982, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-26	14:30:35	livingforpeace2		0	2	2	Thirteen persons from two families, living in Pahadisharieff and Harshaguda of Tukkuguda, tested positive for Coronavirus. Police are verifying reports that they contracted virus from their relatives living in Jiyaguda #Telangana #Hyderabad		#Telangana #Hyderabad	1265289231498240001	https://twitter.com/livingforpeace2/status/1265289231498240001	thirteen person two family living pahadisharieff harshaguda tukkuguda tested positive coronavirus police verifying report contracted virus relative living jiyaguda telangana hyderabad		[{'score': 0.837444, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.670204, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]		1.0		1.0			
2020-05-26	14:45:27	NeeraSh30583371	srivatsayb	0	0	0	Bilkul sahi ! A different yardstick for BJP and non BJP states for everythig, even the corona. Disgusting ! 			1265292973777936387	https://twitter.com/NeeraSh30583371/status/1265292973777936387	bilkul sahi different yardstick bjp non bjp state everythig even corona disgusting		[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-26	15:13:14	NallaNagendra1		0	0	1	#DirectionLessBJP When you don't know what to do with #lockdown, pass on the blames to states! #DirectionLessBJP		#DirectionLessBJP #lockdown #DirectionLessBJP	1265299963841413120	https://twitter.com/NallaNagendra1/status/1265299963841413120	directionlessbjp dont know lockdown pas blame state directionlessbjp		[{'score': 0.868982, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-26	15:34:54	piyushshishir		0	0	0	@rssurjewala sir, Is it not advisable for central government to stop routine transfer of government employees anywhere in already rising corona problems every day.	@rssurjewala		1265305417275473920	https://twitter.com/piyushshishir/status/1265305417275473920	USER_MENTION sir advisable central government stop routine transfer government employee anywhere already rising corona problem every day		[{'score': 0.759507, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-26	15:57:05	rubel1464		0	0	0	Corona &amp; super cyclone Ampala effected Eid ul fitr 2020. @Shariful Alam’s home https://www.instagram.com/p/CAqCr6Wnx96/?igshid=mg805ron3gvb			1265310999961309185	https://twitter.com/rubel1464/status/1265310999961309185	corona super cyclone ampala effected eid ul fitr USER_MENTION home URL		[{'score': 0.862286, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-26	17:03:06	_Technicalkk		0	0	2	https://notionpress.com/read/techno-pedia Our New Book is Out If you Love to read about Technology then please buy this book by Clicking this link @TechnicalGuruji @BillGates @notionpress @aajtak @narendramodi @sundarpichai @thebookseller #titutalks #COVID__19 #CBI_जांच_विष्णुदत_बिशनोई	@TechnicalGuruji @BillGates @notionpress @aajtak @narendramodi @sundarpichai @thebookseller	#titutalks #COVID__19 #CBI_	1265327612114714625	https://twitter.com/_Technicalkk/status/1265327612114714625	URL new book love read technology please buy book clicking link USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION titutalks covid__19		[{'score': 0.812411, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-26	17:45:48	drsvsanghi		0	0	2	 The above emoji initially implied hi-five around the world. But thanks to #corona, This is now Namaste or Praying hands. #PositiveVibes #positivity #positivethoughts #TwitterGyan		#corona #PositiveVibes #positivity #positivethoughts #TwitterGyan	1265338358395334656	https://twitter.com/drsvsanghi/status/1265338358395334656	emoji initially implied hifive around world thanks corona namaste praying hand positivevibes positivity positivethoughts twittergyan		[{'score': 0.900213, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0				
2020-05-26	18:07:19	Ashoke_Raj		0	6	12	One passenger on AI9I837 Delhi-Ludhiana flight of today has been found #COVID__19 positive. The passenger who works in the Security Department of Alliance Air was traveling on a paid ticket. All the pax of this flight are now under state quarantine: @airindiain	@airindiain	#COVID__19	1265343772738674696	https://twitter.com/Ashoke_Raj/status/1265343772738674696	one passenger ai9i837 delhiludhiana flight today found covid__19 positive passenger work security department alliance air traveling paid ticket pax flight state quarantine USER_MENTION		[{'score': 0.523822, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.560944, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0		1.0			
2020-05-26	18:21:59	thecalvero	aryadimple5	1	0	0	When is the right time to end lockdown			1265347467203055616	https://twitter.com/thecalvero/status/1265347467203055616	right time end lockdown		[]							
2020-05-26	18:30:48	halwaimustafa3		0	0	0	There people positive from Kohinoor City #kurla #kohinoor #coronavirus		#kurla #kohinoor #coronavirus	1265349683179859968	https://twitter.com/halwaimustafa3/status/1265349683179859968	people positive kohinoor city kurla kohinoor coronavirus		[{'score': 0.865096, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.92125, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0				
2020-05-26	22:19:54	Sushilpthapar77	RahulGandhi	0	0	0	The credit of increasing Corono Cases goes to political parties in opposition. Earlier they questioned Modi on the need of Lockdown. After Migrant Workers broke all rules of lockdown, Covid Cases increased vindicating Lockdown was indeed necessary. Now they blame Modi for deaths.			1265407338640539650	https://twitter.com/Sushilpthapar77/status/1265407338640539650	credit increasing corono case go political party opposition earlier questioned modi need lockdown migrant worker broke rule lockdown covid case increased vindicating lockdown indeed necessary blame modi death		[{'score': 0.728751, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.711887, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.799198, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0		1.0			
2020-05-27	01:53:48	akdeen		0	0	0	How Courts Will Shape the Post-Pandemic World by James A. Goldston @ProSyn	@ProSyn		1265461167289335809	https://twitter.com/akdeen/status/1265461167289335809	court shape postpandemic world james goldston USER_MENTION		[]							
2020-05-27	02:20:51	Mohamma00405154		0	0	1	Covid-19 Distributing food Kits for wagers Bihar https://www.ketto.org/fundraiser/covid-19-relief-distributing-food-kits-for-poor-and-daily-wagers?utm_source=campaigner&amp;utm_medium=twShare&amp;utm_campaign=covid-19-relief-distributing-food-kits-for-poor-and-daily-wagers&amp;utm_content=1443719&amp;shby=1 via @ketto	@ketto		1265467977714958337	https://twitter.com/Mohamma00405154/status/1265467977714958337	covid19 distributing food kit wager bihar URL via USER_MENTION		[]							
2020-05-27	02:26:38	PrinceMBfan84		1	0	0	@narendramodi Dear Modi Sir, Please Lockdown extend in Telangana, Presently situation not good, Hyderabad all shops open all days, including Sunday also, no one rules not following, that's why cases increasing day by day. We are all with u.	@narendramodi		1265469430324232192	https://twitter.com/PrinceMBfan84/status/1265469430324232192	USER_MENTION dear modi sir please lockdown extend telangana presently situation good hyderabad shop open day including sunday also one rule following thats case increasing day day u		[{'score': 0.67104, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-27	03:18:51	rahulmaru239		5	7	10	@bmcmumbai @mybmcHealthDept @mybmcWardFN @AmeyGhole Resp Authority Considering number of Covid-19 cases in our ward, our building needs to be Sanitised asap, Pls carry out Disinfectant Sprinkling &amp; Fogging at Atmaram Bhuvan plot no 250, D.S Barretto road. – at C.clean optics	@bmcmumbai @mybmcHealthDept @mybmcWardFN @AmeyGhole		1265482572684984322	https://twitter.com/rahulmaru239/status/1265482572684984322	USER_MENTION USER_MENTION USER_MENTION USER_MENTION resp authority considering number covid19 case ward building need sanitised asap pls carry disinfectant sprinkling fogging atmaram bhuvan plot d.s barretto road c.clean optic		[]							
